order_id,order_date,ship_mode,segment,region,product_id,category,sub_category,sales,quantity,discount,profit,year,month,day,dayofweek,weekofyear,unit_price
CA-2016-114972,2016-11-03,First Class,Consumer,West,FUR-CH-10001190,Furniture,Chairs,217.584,2,0.2,-29.9178,2016,11,3,3,44,108.792
CA-2016-134180,2016-11-03,Standard Class,Home Office,East,FUR-CH-10004886,Furniture,Chairs,470.155,7,0.3,-13.433,2016,11,3,3,44,67.16499999999999
CA-2016-168893,2016-11-03,Second Class,Consumer,South,FUR-TA-10003392,Furniture,Tables,842.94,3,0.0,160.1586,2016,11,3,3,44,280.98
CA-2016-168893,2016-11-03,Second Class,Consumer,South,FUR-FU-10002885,Furniture,Furnishings,24.1,5,0.0,9.158,2016,11,3,3,44,4.82
US-2016-111563,2016-11-04,Standard Class,Consumer,Central,FUR-FU-10002445,Furniture,Furnishings,11.376,3,0.6,-5.688,2016,11,4,4,44,3.792
CA-2016-163755,2016-11-04,Second Class,Corporate,West,FUR-FU-10003394,Furniture,Furnishings,209.88,3,0.0,35.6796,2016,11,4,4,44,69.96
CA-2016-165827,2016-11-04,Standard Class,Corporate,South,FUR-FU-10001889,Furniture,Furnishings,50.496,6,0.2,8.2056,2016,11,4,4,44,8.416
CA-2016-166443,2016-11-04,First Class,Consumer,West,FUR-FU-10004020,Furniture,Furnishings,38.29,7,0.0,16.4647,2016,11,4,4,44,5.47
CA-2016-163328,2016-11-04,Second Class,Corporate,West,FUR-CH-10003298,Furniture,Chairs,104.784,1,0.2,-14.4078,2016,11,4,4,44,104.784
US-2016-111563,2016-11-04,Standard Class,Consumer,Central,FUR-FU-10000723,Furniture,Furnishings,66.112,4,0.6,-84.2928,2016,11,4,4,44,16.528
CA-2016-162236,2016-11-04,Second Class,Corporate,South,FUR-TA-10002533,Furniture,Tables,876.3,10,0.4,-292.1,2016,11,4,4,44,87.63
CA-2016-163328,2016-11-04,Second Class,Corporate,West,FUR-CH-10000229,Furniture,Chairs,650.352,3,0.2,-97.5528,2016,11,4,4,44,216.784
US-2016-131611,2016-11-05,Standard Class,Consumer,Central,FUR-BO-10000780,Furniture,Bookcases,956.6648,7,0.32,-225.0976,2016,11,5,5,44,136.6664
US-2016-131611,2016-11-05,Standard Class,Consumer,Central,FUR-TA-10002774,Furniture,Tables,863.128,8,0.3,-160.2952,2016,11,5,5,44,107.891
CA-2016-157280,2016-11-05,First Class,Consumer,South,FUR-FU-10003806,Furniture,Furnishings,756.8,5,0.0,75.68,2016,11,5,5,44,151.35999999999999
CA-2016-157280,2016-11-05,First Class,Consumer,South,FUR-FU-10004665,Furniture,Furnishings,273.96,2,0.0,71.2296,2016,11,5,5,44,136.98
CA-2016-144092,2016-11-05,Second Class,Consumer,West,FUR-CH-10004875,Furniture,Chairs,113.888,2,0.2,9.9652,2016,11,5,5,44,56.944
US-2016-153815,2016-11-06,First Class,Corporate,South,FUR-CH-10000513,Furniture,Chairs,207.984,2,0.2,-28.5978,2016,11,6,6,44,103.992
US-2016-153815,2016-11-06,First Class,Corporate,South,FUR-FU-10004090,Furniture,Furnishings,35.568,2,0.2,5.7798,2016,11,6,6,44,17.784
US-2016-125969,2016-11-06,Second Class,Home Office,West,FUR-FU-10003773,Furniture,Furnishings,238.56,3,0.0,26.2416,2016,11,6,6,44,79.52
US-2016-125969,2016-11-06,Second Class,Home Office,West,FUR-CH-10001146,Furniture,Chairs,81.424,2,0.2,-9.1602,2016,11,6,6,44,40.712
CA-2016-116337,2016-11-07,Standard Class,Consumer,Central,FUR-FU-10002030,Furniture,Furnishings,44.46,5,0.6,-17.784,2016,11,7,0,45,8.892
CA-2016-147585,2016-11-07,Standard Class,Corporate,West,FUR-FU-10002597,Furniture,Furnishings,14.82,3,0.0,6.2244,2016,11,7,0,45,4.94
CA-2016-152247,2016-11-07,Standard Class,Home Office,West,FUR-CH-10001215,Furniture,Chairs,1603.136,4,0.2,100.196,2016,11,7,0,45,400.784
CA-2016-152156,2016-11-08,Second Class,Consumer,South,FUR-CH-10000454,Furniture,Chairs,731.94,3,0.0,219.582,2016,11,8,1,45,243.98000000000002
CA-2016-152156,2016-11-08,Second Class,Consumer,South,FUR-BO-10001798,Furniture,Bookcases,261.96,2,0.0,41.9136,2016,11,8,1,45,130.98
CA-2016-158694,2016-11-10,Second Class,Consumer,West,FUR-FU-10000965,Furniture,Furnishings,467.46,9,0.0,191.6586,2016,11,10,3,45,51.94
CA-2016-145177,2016-11-10,Standard Class,Home Office,East,FUR-FU-10000758,Furniture,Furnishings,148.288,7,0.2,29.6576,2016,11,10,3,45,21.184
CA-2016-162348,2016-11-10,Standard Class,Home Office,West,FUR-FU-10003731,Furniture,Furnishings,9.98,1,0.0,2.7944,2016,11,10,3,45,9.98
CA-2016-140935,2016-11-10,First Class,Consumer,Central,FUR-BO-10003966,Furniture,Bookcases,341.96,2,0.0,54.7136,2016,11,10,3,45,170.98
CA-2016-119935,2016-11-10,Standard Class,Corporate,Central,FUR-FU-10001085,Furniture,Furnishings,37.3,2,0.0,17.158,2016,11,10,3,45,18.65
CA-2016-130799,2016-11-11,Second Class,Consumer,West,FUR-FU-10001852,Furniture,Furnishings,6.96,4,0.0,2.2272,2016,11,11,4,45,1.74
CA-2016-145548,2016-11-11,Standard Class,Corporate,East,FUR-CH-10003774,Furniture,Chairs,245.646,3,0.1,8.1882,2016,11,11,4,45,81.88199999999999
CA-2016-116722,2016-11-11,Standard Class,Consumer,West,FUR-FU-10001934,Furniture,Furnishings,41.96,2,0.0,10.9096,2016,11,11,4,45,20.98
CA-2016-116722,2016-11-11,Standard Class,Consumer,West,FUR-CH-10004997,Furniture,Chairs,451.152,3,0.2,0.0,2016,11,11,4,45,150.384
US-2016-164196,2016-11-11,Standard Class,Corporate,Central,FUR-TA-10001950,Furniture,Tables,2678.94,6,0.0,241.1046,2016,11,11,4,45,446.49
CA-2016-124506,2016-11-11,Standard Class,Corporate,Central,FUR-CH-10004540,Furniture,Chairs,47.992,2,0.3,-2.0568,2016,11,11,4,45,23.996
CA-2016-124590,2016-11-12,Standard Class,Consumer,East,FUR-CH-10003746,Furniture,Chairs,449.372,2,0.3,-12.8392,2016,11,12,5,45,224.686
CA-2016-124590,2016-11-12,Standard Class,Consumer,East,FUR-CH-10000454,Furniture,Chairs,1537.074,9,0.3,0.0,2016,11,12,5,45,170.786
CA-2016-124590,2016-11-12,Standard Class,Consumer,East,FUR-CH-10004495,Furniture,Chairs,1474.802,7,0.3,-21.0686,2016,11,12,5,45,210.68599999999998
CA-2016-149349,2016-11-12,First Class,Corporate,Central,FUR-FU-10001037,Furniture,Furnishings,22.752,6,0.6,-8.532,2016,11,12,5,45,3.792
CA-2016-164399,2016-11-12,First Class,Home Office,West,FUR-TA-10003392,Furniture,Tables,674.352,3,0.2,-8.4294,2016,11,12,5,45,224.784
CA-2016-149461,2016-11-13,Standard Class,Home Office,West,FUR-FU-10004270,Furniture,Furnishings,4.18,1,0.0,1.5048,2016,11,13,6,45,4.18
CA-2016-147683,2016-11-13,Standard Class,Home Office,West,FUR-FU-10004848,Furniture,Furnishings,19.54,2,0.0,7.2298,2016,11,13,6,45,9.77
CA-2016-128972,2016-11-13,Standard Class,Corporate,Central,FUR-FU-10003096,Furniture,Furnishings,30.36,4,0.0,13.0548,2016,11,13,6,45,7.59
US-2016-117541,2016-11-14,Standard Class,Consumer,East,FUR-FU-10000550,Furniture,Furnishings,19.92,4,0.0,6.5736,2016,11,14,0,46,4.98
CA-2016-121370,2016-11-14,Second Class,Consumer,East,FUR-CH-10000785,Furniture,Chairs,380.058,3,0.3,-21.7176,2016,11,14,0,46,126.68599999999999
CA-2016-121370,2016-11-14,Second Class,Consumer,East,FUR-FU-10002813,Furniture,Furnishings,48.576,3,0.2,9.7152,2016,11,14,0,46,16.192
CA-2016-118759,2016-11-14,First Class,Consumer,East,FUR-CH-10002335,Furniture,Chairs,408.006,2,0.1,72.5344,2016,11,14,0,46,204.003
CA-2016-130820,2016-11-15,Same Day,Corporate,South,FUR-TA-10001768,Furniture,Tables,630.024,4,0.4,-199.5076,2016,11,15,1,46,157.506
CA-2016-115378,2016-11-18,Second Class,Consumer,Central,FUR-CH-10000863,Furniture,Chairs,301.96,2,0.0,33.2156,2016,11,18,4,46,150.98
CA-2016-119963,2016-11-18,Standard Class,Home Office,Central,FUR-CH-10003817,Furniture,Chairs,255.108,6,0.3,-18.222,2016,11,18,4,46,42.518
CA-2016-126858,2016-11-19,Standard Class,Corporate,West,FUR-FU-10000448,Furniture,Furnishings,31.96,2,0.0,1.598,2016,11,19,5,46,15.98
US-2016-110156,2016-11-19,Standard Class,Consumer,Central,FUR-FU-10000206,Furniture,Furnishings,2.328,2,0.6,-0.7566,2016,11,19,5,46,1.164
CA-2016-110772,2016-11-20,Second Class,Home Office,East,FUR-BO-10004709,Furniture,Bookcases,86.97,3,0.5,-48.7032,2016,11,20,6,46,28.99
CA-2016-113845,2016-11-20,Standard Class,Corporate,South,FUR-BO-10004695,Furniture,Bookcases,289.568,2,0.2,10.8588,2016,11,20,6,46,144.784
US-2016-127971,2016-11-20,Standard Class,Corporate,Central,FUR-FU-10000023,Furniture,Furnishings,7.068,3,0.6,-2.8272,2016,11,20,6,46,2.356
US-2016-127971,2016-11-20,Standard Class,Corporate,Central,FUR-CH-10003774,Furniture,Chairs,318.43,5,0.3,-77.333,2016,11,20,6,46,63.686
CA-2016-140018,2016-11-21,Standard Class,Consumer,East,FUR-FU-10001876,Furniture,Furnishings,77.952,3,0.2,15.5904,2016,11,21,0,47,25.983999999999998
CA-2016-140018,2016-11-21,Standard Class,Consumer,East,FUR-CH-10003817,Furniture,Chairs,127.554,3,0.3,-9.111,2016,11,21,0,47,42.518
CA-2016-113425,2016-11-21,Same Day,Home Office,East,FUR-BO-10002598,Furniture,Bookcases,113.568,2,0.2,12.7764,2016,11,21,0,47,56.784
US-2016-114293,2016-11-21,Standard Class,Consumer,West,FUR-CH-10003833,Furniture,Chairs,195.136,4,0.2,-12.196,2016,11,21,0,47,48.784
CA-2016-154711,2016-11-22,Standard Class,Corporate,East,FUR-FU-10000397,Furniture,Furnishings,39.88,2,0.0,11.1664,2016,11,22,1,47,19.94
CA-2016-160129,2016-11-23,Same Day,Corporate,East,FUR-FU-10003976,Furniture,Furnishings,70.448,7,0.2,12.3284,2016,11,23,2,47,10.063999999999998
CA-2016-160129,2016-11-23,Same Day,Corporate,East,FUR-FU-10002088,Furniture,Furnishings,14.368,2,0.2,3.9512,2016,11,23,2,47,7.184
CA-2016-100468,2016-11-24,Standard Class,Home Office,West,FUR-FU-10000010,Furniture,Furnishings,9.94,2,0.0,3.0814,2016,11,24,3,47,4.97
CA-2016-113726,2016-11-24,Standard Class,Home Office,West,FUR-FU-10003535,Furniture,Furnishings,82.26,3,0.0,33.7266,2016,11,24,3,47,27.42
CA-2016-123806,2016-11-24,Second Class,Corporate,East,FUR-FU-10000965,Furniture,Furnishings,207.76,4,0.0,85.1816,2016,11,24,3,47,51.94
CA-2016-123533,2016-11-24,Standard Class,Home Office,South,FUR-BO-10001619,Furniture,Bookcases,339.92,5,0.2,8.498,2016,11,24,3,47,67.98400000000001
US-2016-163881,2016-11-24,Standard Class,Corporate,West,FUR-CH-10001394,Furniture,Chairs,1684.752,6,0.2,210.594,2016,11,24,3,47,280.792
CA-2016-113341,2016-11-25,Standard Class,Consumer,West,FUR-CH-10004698,Furniture,Chairs,194.352,3,0.2,19.4352,2016,11,25,4,47,64.784
CA-2016-169838,2016-11-25,Standard Class,Corporate,Central,FUR-TA-10001095,Furniture,Tables,1568.61,9,0.0,329.4081,2016,11,25,4,47,174.29
CA-2016-130288,2016-11-26,Second Class,Corporate,East,FUR-TA-10002958,Furniture,Tables,313.176,2,0.4,-120.0508,2016,11,26,5,47,156.588
CA-2016-107104,2016-11-26,Standard Class,Consumer,West,FUR-FU-10002937,Furniture,Furnishings,595.38,6,0.0,297.69,2016,11,26,5,47,99.23
CA-2016-107104,2016-11-26,Standard Class,Consumer,West,FUR-BO-10002213,Furniture,Bookcases,3406.664,8,0.15,160.3136,2016,11,26,5,47,425.833
CA-2016-159639,2016-11-27,Standard Class,Corporate,East,FUR-FU-10001889,Furniture,Furnishings,31.56,3,0.0,10.4148,2016,11,27,6,47,10.52
CA-2016-104276,2016-11-27,Standard Class,Consumer,South,FUR-TA-10001039,Furniture,Tables,331.023,7,0.45,-114.3534,2016,11,27,6,47,47.289
CA-2016-127243,2016-11-28,Standard Class,Corporate,East,FUR-CH-10002647,Furniture,Chairs,347.802,7,0.3,-24.843,2016,11,28,0,48,49.686
CA-2016-163167,2016-11-28,Second Class,Corporate,South,FUR-CH-10004477,Furniture,Chairs,182.67,3,0.0,52.9743,2016,11,28,0,48,60.88999999999999
CA-2016-160241,2016-11-29,Second Class,Home Office,Central,FUR-FU-10003806,Furniture,Furnishings,242.176,4,0.6,-302.72,2016,11,29,1,48,60.544
CA-2016-156748,2016-11-30,Standard Class,Consumer,Central,FUR-CH-10000513,Furniture,Chairs,389.97,3,0.0,35.0973,2016,11,30,2,48,129.99
CA-2016-113621,2016-12-01,Standard Class,Consumer,East,FUR-CH-10001270,Furniture,Chairs,172.5,2,0.0,51.75,2016,12,1,3,48,86.25
US-2016-150035,2016-12-01,Standard Class,Consumer,West,FUR-FU-10003724,Furniture,Furnishings,16.74,2,0.0,4.3524,2016,12,1,3,48,8.37
CA-2016-142594,2016-12-01,Second Class,Consumer,East,FUR-TA-10001095,Furniture,Tables,366.009,3,0.3,-47.0583,2016,12,1,3,48,122.003
CA-2016-136434,2016-12-01,Standard Class,Consumer,Central,FUR-FU-10001196,Furniture,Furnishings,17.31,3,0.0,5.193,2016,12,1,3,48,5.77
CA-2016-157336,2016-12-01,Second Class,Consumer,East,FUR-CH-10004997,Furniture,Chairs,751.92,4,0.0,150.384,2016,12,1,3,48,187.98
CA-2016-130393,2016-12-01,Second Class,Consumer,Central,FUR-CH-10002647,Furniture,Chairs,248.43,5,0.3,-17.745,2016,12,1,3,48,49.686
CA-2016-142594,2016-12-01,Second Class,Consumer,East,FUR-FU-10002045,Furniture,Furnishings,111.15,5,0.0,48.906,2016,12,1,3,48,22.23
CA-2016-130393,2016-12-01,Second Class,Consumer,Central,FUR-CH-10004477,Furniture,Chairs,85.246,2,0.3,-1.2178,2016,12,1,3,48,42.623
US-2016-155768,2016-12-01,Same Day,Home Office,West,FUR-FU-10000448,Furniture,Furnishings,31.96,2,0.0,1.598,2016,12,1,3,48,15.98
CA-2016-164770,2016-12-02,Second Class,Corporate,Central,FUR-BO-10003893,Furniture,Bookcases,781.864,10,0.32,-137.976,2016,12,2,4,48,78.1864
CA-2016-163804,2016-12-02,Standard Class,Home Office,East,FUR-FU-10004864,Furniture,Furnishings,72.42,6,0.0,23.8986,2016,12,2,4,48,12.07
US-2016-113985,2016-12-02,Standard Class,Corporate,West,FUR-FU-10003026,Furniture,Furnishings,14.52,3,0.0,5.6628,2016,12,2,4,48,4.84
CA-2016-149762,2016-12-03,Standard Class,Consumer,West,FUR-TA-10004147,Furniture,Tables,268.704,3,0.2,6.7176,2016,12,3,5,48,89.568
CA-2016-122063,2016-12-03,Standard Class,Consumer,Central,FUR-CH-10004754,Furniture,Chairs,29.98,1,0.0,8.0946,2016,12,3,5,48,29.98
US-2016-150861,2016-12-03,First Class,Consumer,East,FUR-CH-10002965,Furniture,Chairs,542.646,3,0.1,102.4998,2016,12,3,5,48,180.88199999999998
CA-2016-122063,2016-12-03,Standard Class,Consumer,Central,FUR-TA-10004575,Furniture,Tables,581.96,2,0.0,104.7528,2016,12,3,5,48,290.98
CA-2016-153598,2016-12-03,First Class,Consumer,West,FUR-FU-10001085,Furniture,Furnishings,111.9,6,0.0,51.474,2016,12,3,5,48,18.650000000000002
US-2016-150861,2016-12-03,First Class,Consumer,East,FUR-TA-10002228,Furniture,Tables,400.032,2,0.4,-153.3456,2016,12,3,5,48,200.016
CA-2016-149762,2016-12-03,Standard Class,Consumer,West,FUR-BO-10001337,Furniture,Bookcases,205.666,2,0.15,-12.098,2016,12,3,5,48,102.833
CA-2016-126004,2016-12-04,First Class,Consumer,East,FUR-FU-10001602,Furniture,Furnishings,113.79,3,0.0,20.4822,2016,12,4,6,48,37.93
CA-2016-146374,2016-12-05,Second Class,Corporate,East,FUR-FU-10002671,Furniture,Furnishings,13.4,1,0.0,6.432,2016,12,5,0,49,13.4
CA-2016-124772,2016-12-05,First Class,Consumer,South,FUR-FU-10004748,Furniture,Furnishings,191.82,3,0.0,74.8098,2016,12,5,0,49,63.94
CA-2016-143749,2016-12-05,First Class,Corporate,East,FUR-BO-10002853,Furniture,Bookcases,81.94,1,0.0,20.485,2016,12,5,0,49,81.94
CA-2016-114489,2016-12-05,Standard Class,Corporate,Central,FUR-CH-10000454,Furniture,Chairs,1951.84,8,0.0,585.552,2016,12,5,0,49,243.98
CA-2016-160108,2016-12-08,Standard Class,Consumer,Central,FUR-BO-10003450,Furniture,Bookcases,405.86,7,0.0,32.4688,2016,12,8,3,49,57.980000000000004
CA-2016-117590,2016-12-08,First Class,Corporate,Central,FUR-FU-10003664,Furniture,Furnishings,190.92,5,0.6,-147.963,2016,12,8,3,49,38.184
CA-2016-131289,2016-12-08,Standard Class,Corporate,West,FUR-TA-10003954,Furniture,Tables,1421.664,6,0.2,-195.4788,2016,12,8,3,49,236.944
CA-2016-160108,2016-12-08,Standard Class,Consumer,Central,FUR-CH-10002335,Furniture,Chairs,680.01,3,0.0,176.8026,2016,12,8,3,49,226.67
US-2016-161844,2016-12-09,Second Class,Corporate,South,FUR-TA-10001676,Furniture,Tables,79.974,3,0.4,-29.3238,2016,12,9,4,49,26.658
CA-2016-102092,2016-12-09,First Class,Consumer,South,FUR-TA-10002530,Furniture,Tables,1056.86,7,0.0,158.529,2016,12,9,4,49,150.98
US-2016-143448,2016-12-10,Same Day,Consumer,Central,FUR-CH-10003379,Furniture,Chairs,1424.9,5,0.0,356.225,2016,12,10,5,49,284.98
CA-2016-154739,2016-12-10,Second Class,Consumer,West,FUR-CH-10002965,Furniture,Chairs,321.568,2,0.2,28.1372,2016,12,10,5,49,160.784
CA-2016-165330,2016-12-11,Same Day,Consumer,West,FUR-CH-10003774,Furniture,Chairs,363.92,5,0.2,-31.843,2016,12,11,6,49,72.784
CA-2016-160745,2016-12-11,Second Class,Corporate,West,FUR-FU-10001935,Furniture,Furnishings,14.8,4,0.0,6.068,2016,12,11,6,49,3.7
CA-2016-165330,2016-12-11,Same Day,Consumer,West,FUR-TA-10004619,Furniture,Tables,892.136,7,0.2,111.517,2016,12,11,6,49,127.448
CA-2016-143609,2016-12-11,First Class,Home Office,West,FUR-CH-10004218,Furniture,Chairs,403.92,5,0.2,25.245,2016,12,11,6,49,80.784
CA-2016-162187,2016-12-11,Same Day,Corporate,East,FUR-TA-10003008,Furniture,Tables,328.59,3,0.4,-147.8655,2016,12,11,6,49,109.52999999999999
CA-2016-162187,2016-12-11,Same Day,Corporate,East,FUR-CH-10003298,Furniture,Chairs,458.43,5,0.3,-137.529,2016,12,11,6,49,91.686
CA-2016-169824,2016-12-12,Standard Class,Corporate,East,FUR-FU-10004864,Furniture,Furnishings,60.35,5,0.0,19.9155,2016,12,12,0,50,12.07
CA-2016-136686,2016-12-12,Standard Class,Consumer,West,FUR-FU-10004864,Furniture,Furnishings,383.64,6,0.0,122.7648,2016,12,12,0,50,63.94
CA-2016-139395,2016-12-12,Standard Class,Home Office,Central,FUR-FU-10003724,Furniture,Furnishings,33.48,4,0.0,8.7048,2016,12,12,0,50,8.37
CA-2016-142958,2016-12-13,Standard Class,Corporate,West,FUR-TA-10000577,Furniture,Tables,1114.272,4,0.2,41.7852,2016,12,13,1,50,278.568
CA-2016-146143,2016-12-14,Standard Class,Consumer,South,FUR-FU-10002045,Furniture,Furnishings,133.38,6,0.0,58.6872,2016,12,14,2,50,22.23
CA-2016-129126,2016-12-14,Standard Class,Consumer,East,FUR-FU-10002937,Furniture,Furnishings,396.92,4,0.0,198.46,2016,12,14,2,50,99.23
CA-2016-146325,2016-12-14,First Class,Corporate,West,FUR-CH-10001146,Furniture,Chairs,81.424,2,0.2,-9.1602,2016,12,14,2,50,40.712
US-2016-116442,2016-12-15,Standard Class,Consumer,West,FUR-FU-10002364,Furniture,Furnishings,14.76,2,0.0,4.2804,2016,12,15,3,50,7.38
CA-2016-142335,2016-12-15,Standard Class,Corporate,Central,FUR-TA-10000198,Furniture,Tables,1652.94,3,0.0,231.4116,2016,12,15,3,50,550.98
US-2016-127334,2016-12-15,Standard Class,Home Office,West,FUR-TA-10003473,Furniture,Tables,564.195,3,0.5,-304.6653,2016,12,15,3,50,188.06500000000003
CA-2016-118332,2016-12-16,Standard Class,Consumer,West,FUR-CH-10001708,Furniture,Chairs,563.92,5,0.2,7.049,2016,12,16,4,50,112.78399999999999
CA-2016-155530,2016-12-17,Standard Class,Consumer,West,FUR-TA-10004256,Furniture,Tables,2003.52,6,0.2,-325.572,2016,12,17,5,50,333.92
CA-2016-138597,2016-12-18,First Class,Home Office,Central,FUR-CH-10004997,Furniture,Chairs,563.94,3,0.0,112.788,2016,12,18,6,50,187.98000000000002
CA-2016-145261,2016-12-18,First Class,Home Office,West,FUR-TA-10002530,Furniture,Tables,377.45,5,0.5,-264.215,2016,12,18,6,50,75.49
CA-2016-145919,2016-12-18,Standard Class,Corporate,West,FUR-FU-10004960,Furniture,Furnishings,183.84,8,0.0,62.5056,2016,12,18,6,50,22.98
CA-2016-147067,2016-12-18,Standard Class,Corporate,Central,FUR-FU-10000732,Furniture,Furnishings,18.84,3,0.0,6.0288,2016,12,18,6,50,6.28
CA-2016-133795,2016-12-18,Standard Class,Consumer,West,FUR-FU-10003731,Furniture,Furnishings,39.92,4,0.0,11.1776,2016,12,18,6,50,9.98
CA-2016-134936,2016-12-19,Standard Class,Corporate,West,FUR-TA-10001086,Furniture,Tables,455.97,6,0.5,-218.8656,2016,12,19,0,51,75.995
CA-2016-118129,2016-12-19,Second Class,Consumer,East,FUR-FU-10004904,Furniture,Furnishings,303.92,5,0.2,-30.392,2016,12,19,0,51,60.784000000000006
CA-2016-151155,2016-12-20,Standard Class,Home Office,South,FUR-FU-10001918,Furniture,Furnishings,18.92,4,0.0,7.3788,2016,12,20,1,51,4.73
CA-2016-167507,2016-12-22,Standard Class,Consumer,West,FUR-FU-10002878,Furniture,Furnishings,22.784,1,0.2,4.8416,2016,12,22,3,51,22.784
CA-2016-114860,2016-12-22,Standard Class,Consumer,West,FUR-FU-10001934,Furniture,Furnishings,41.96,2,0.0,10.9096,2016,12,22,3,51,20.98
CA-2016-114860,2016-12-22,Standard Class,Consumer,West,FUR-FU-10000277,Furniture,Furnishings,842.72,8,0.0,202.2528,2016,12,22,3,51,105.34
CA-2016-167507,2016-12-22,Standard Class,Consumer,West,FUR-FU-10001935,Furniture,Furnishings,11.84,4,0.2,3.108,2016,12,22,3,51,2.96
CA-2016-137043,2016-12-23,Second Class,Consumer,South,FUR-FU-10003664,Furniture,Furnishings,572.76,6,0.0,166.1004,2016,12,23,4,51,95.46
CA-2016-132829,2016-12-23,Second Class,Corporate,Central,FUR-FU-10000206,Furniture,Furnishings,2.328,2,0.6,-0.7566,2016,12,23,4,51,1.164
CA-2016-137043,2016-12-23,Second Class,Consumer,South,FUR-FU-10003664,Furniture,Furnishings,286.38,3,0.0,83.0502,2016,12,23,4,51,95.46
CA-2016-115574,2016-12-23,First Class,Corporate,Central,FUR-BO-10003441,Furniture,Bookcases,141.372,2,0.3,-14.1372,2016,12,23,4,51,70.686
CA-2016-157259,2016-12-24,Standard Class,Consumer,East,FUR-FU-10003192,Furniture,Furnishings,799.56,9,0.0,207.8856,2016,12,24,5,51,88.83999999999999
CA-2016-101651,2016-12-24,Standard Class,Consumer,West,FUR-FU-10000771,Furniture,Furnishings,43.96,7,0.0,18.4632,2016,12,24,5,51,6.28
CA-2016-148684,2016-12-25,Standard Class,Consumer,South,FUR-FU-10003553,Furniture,Furnishings,343.85,5,0.0,137.54,2016,12,25,6,51,68.77000000000001
CA-2016-109827,2016-12-25,Standard Class,Corporate,West,FUR-CH-10004754,Furniture,Chairs,47.968,2,0.2,4.1972,2016,12,25,6,51,23.984
CA-2016-109827,2016-12-25,Standard Class,Corporate,West,FUR-TA-10002607,Furniture,Tables,35.445,1,0.5,-24.1026,2016,12,25,6,51,35.445
CA-2016-105081,2016-12-25,Standard Class,Consumer,West,FUR-CH-10000847,Furniture,Chairs,698.352,3,0.2,52.3764,2016,12,25,6,51,232.784
CA-2016-105081,2016-12-25,Standard Class,Consumer,West,FUR-TA-10001307,Furniture,Tables,1747.25,5,0.0,629.01,2016,12,25,6,51,349.45
CA-2016-169670,2016-12-25,Standard Class,Consumer,East,FUR-CH-10002331,Furniture,Chairs,2563.056,8,0.1,313.2624,2016,12,25,6,51,320.382
CA-2016-110975,2016-12-25,Standard Class,Corporate,East,FUR-CH-10003746,Furniture,Chairs,866.646,3,0.1,173.3292,2016,12,25,6,51,288.882
CA-2016-110975,2016-12-25,Standard Class,Corporate,East,FUR-TA-10002958,Furniture,Tables,313.176,2,0.4,-120.0508,2016,12,25,6,51,156.588
CA-2016-101168,2016-12-25,Standard Class,Corporate,East,FUR-FU-10003142,Furniture,Furnishings,21.12,4,0.0,6.5472,2016,12,25,6,51,5.28
CA-2016-129868,2016-12-26,Standard Class,Corporate,West,FUR-TA-10003473,Furniture,Tables,902.712,3,0.2,33.8517,2016,12,26,0,52,300.904
CA-2016-155166,2016-12-26,Standard Class,Corporate,East,FUR-CH-10003968,Furniture,Chairs,212.94,3,0.0,25.5528,2016,12,26,0,52,70.98
